 town,name,drg,grant_name,grant_type,pay1990,pay1991,pay1992,pay1993,pay1994,pay1995,pay1996,pay1997,pay1998,pay1999,pay2000,pay2001,pay2002,pay2003,pay2004,pay2005,pay2006,pay2007,pay2008,pay2009,pay2010,pay2011,pay2012,pay2013,pay2014,
125,Sharon                   ,E,Sp. Ed. - Regular,State,62265.0000,62149.0000,44816.0000,28135.0000,16878.0000,13955.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
125,Sharon                   ,E,Sp. Ed. - State Agency Placements,State,0.0000,0.0000,0.0000,3335.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
125,Sharon                   ,E,Sp.Ed Excs Cost Student Supplmnt,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,245.0000,245.0000,245.0000,245.0000,0.0000,
125,Sharon                   ,E,State Funds For Tech Infrastructure,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34135.0000,10000.0000,10000.0000,15000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
125,Sharon                   ,E,Student Achievement,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3385.0000,2461.0000,561.0000,0.0000,2450.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
125,Sharon                   ,E,Transportation - Public,State,35339.0000,37052.0000,39345.0000,24034.0000,7331.0000,0.0000,0.0000,1000.0000,1000.0000,1000.0000,2647.0000,1000.0000,2701.0000,2249.0000,795.0000,754.0000,775.0000,722.0000,693.0000,650.0000,369.0000,367.0000,321.0000,295.0000,290.0000,
126,Shelton                  ,D,Adult Education,Federal,0.0000,0.0000,42000.0000,62320.0000,61900.0000,40000.0000,40000.0000,33000.0000,38000.0000,43000.0000,0.0000,37763.0000,55050.0000,120800.0000,120800.0000,44000.0000,66000.0000,55000.0000,55000.0000,155000.0000,175000.0000,130200.0000,79800.0000,35000.0000,35000.0000,
126,Shelton                  ,D,ARRA Ed Technology (Title IID) ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3007.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,ARRA IDEA Part B,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,572808.0000,572809.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,ARRA Stabilization-Ed Grants,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457587.0000,709880.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,ARRA Stabilization-Gov Serv,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,252293.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,ARRA-IDEA Part B Sec 619 Pre Schl ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15000.0000,30323.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Carl D Perkins Voc. & Tech. Educ.,Federal,18625.0000,19256.0000,26268.0000,30880.0000,30168.0000,28891.0000,27829.0000,39567.0000,45386.0000,27037.0000,32392.0000,37653.0000,38501.0000,40816.0000,38867.0000,31121.0000,43780.0000,41022.0000,39952.0000,43820.0000,50768.0000,0.0000,0.0000,82431.0000,38556.0000,
126,Shelton                  ,D,Education Jobs Fund,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,295239.0000,0.0000,0.0000,
126,Shelton                  ,D,Even Start Family Literacy Program,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147694.0000,249116.0000,242895.0000,225500.0000,160800.0000,234200.0000,102608.0000,104529.0000,90000.0000,106062.0000,112735.0000,6815.0000,0.0000,0.0000,
126,Shelton                  ,D,Federal Child Nutrition Programs,Federal,80034.0000,87379.0000,142584.0000,122128.0000,157494.0000,157968.0000,153137.0000,162130.0000,181459.0000,188393.0000,192075.0000,193412.0000,206958.0000,203866.0000,225839.0000,228951.0000,304105.0000,314398.0000,323537.0000,327213.4500,399751.5500,442988.6700,508464.8600,453498.5300,646548.8200,
126,Shelton                  ,D,Goals 2000,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20000.0000,0.0000,0.0000,0.0000,9965.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,IDEA Part B,Federal,100044.0000,133903.0000,157685.0000,173910.0000,178920.0000,187110.0000,180120.0000,162260.0000,201200.0000,261866.0000,294196.0000,388074.0000,541844.0000,575798.0000,785507.0000,703763.0000,590847.0000,1182097.0000,641523.0000,1019864.0000,1152341.0000,202174.0000,751382.0000,1802627.0000,853203.0000,
126,Shelton                  ,D,Job Training Partnership Act,Federal,22026.0000,5255.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Other Federal Grants,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,877.0000,0.0000,1823.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Preschool Grants Program,Federal,33952.0000,48747.0000,39339.0000,39060.0000,39419.0000,44690.0000,42000.0000,42755.0000,38115.0000,39151.0000,40679.0000,40538.0000,42498.0000,42386.0000,42428.0000,33975.0000,50950.0000,36060.0000,48871.0000,23754.0000,59956.0000,41753.0000,41680.0000,41604.0000,39652.0000,
126,Shelton                  ,D,School Renovation-IDEA And Tech,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,School To Work - Federal,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Title I Improving Basic Programs,Federal,162228.0000,184439.0000,210789.0000,230777.0000,196160.0000,166736.0000,170987.0000,209372.0000,214708.0000,214729.0000,233396.0000,248615.0000,313179.0000,365150.0000,362354.0000,287631.0000,228002.0000,468709.0000,220315.0000,226543.0000,309213.0000,330376.0000,258885.0000,328935.0000,394721.0000,
126,Shelton                  ,D,Title II - Eisenhower Prof. Dev.,Federal,0.0000,0.0000,0.0000,0.0000,11650.0000,11255.0000,11969.0000,12985.0000,15501.0000,17443.0000,17057.0000,17556.0000,23483.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Title II Part D Technology,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10576.0000,8711.0000,7218.0000,3188.0000,5788.0000,2297.0000,1503.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Title II-Part A Teachers,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129528.0000,127749.0000,101780.0000,135445.0000,137088.0000,131263.0000,132871.0000,135272.0000,128645.0000,122194.0000,113378.0000,107893.0000,
126,Shelton                  ,D,Title III Part A English Language,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15463.0000,14132.0000,12421.0000,21406.0000,8000.0000,26591.0000,20623.0000,16385.0000,6472.0000,35254.0000,31904.0000,
126,Shelton                  ,D,Title III-Emerg.Immigrant Educ.,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14000.0000,13851.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Title IV Part A Safe & Drug Free,Federal,19676.0000,24823.0000,26537.0000,26473.0000,27266.0000,22066.0000,20542.0000,20445.0000,24566.0000,26850.0000,21641.0000,21733.0000,21880.0000,20552.0000,20059.0000,15590.0000,12732.0000,25670.0000,14523.0000,10815.0000,10102.0000,1373.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Title V-Innovative Educ Strategies,Federal,24386.0000,24798.0000,24331.0000,24200.0000,23119.0000,19703.0000,19893.0000,15470.0000,17159.0000,19105.0000,19893.0000,20960.0000,22454.0000,21160.0000,20693.0000,13486.0000,500.0000,19358.0000,3684.0000,1173.0000,444.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Title VI-Class Size Reduction Pgm,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55346.0000,58986.0000,74832.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Adult Education,State,12207.0000,15666.0000,30557.0000,30211.0000,31869.0000,41834.0000,28649.0000,27616.0000,37766.0000,34705.0000,41006.0000,38220.0000,34193.0000,23109.0000,23560.0000,24534.0000,36690.0000,26878.0000,28620.0000,33431.0000,33082.0000,42852.0000,38041.0000,37154.0000,38769.0000,
126,Shelton                  ,D,Bilingual Education,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2000.0000,
126,Shelton                  ,D,Child Nutrition State Match,State,22335.0000,15401.0000,16322.0000,16725.0000,17646.0000,16948.0000,16834.0000,16024.0000,17602.0000,18180.0000,18302.0000,18708.0000,19289.0000,18576.0000,18276.0000,19414.0000,20561.0000,22230.0000,22318.0000,21294.0000,20153.0000,21042.0000,22212.0000,21608.0000,21411.0000,
126,Shelton                  ,D,E.E.R.A - Public,State,36112.0000,29374.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Early Reading Success,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99831.0000,100000.0000,100000.0000,100000.0000,94619.0000,100000.0000,100000.0000,100000.0000,100000.0000,100000.0000,82500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,ECS/Alliance Dist Grants,State,6167285.0000,6413976.0000,5959585.0000,3291793.0000,3294333.0000,3294333.0000,4707267.0000,4440071.0000,4274258.0000,4342727.0000,4346855.0000,4306795.0000,4383025.0000,4412071.0000,4211904.0000,4388936.0000,4551636.0000,4331650.0000,4791849.0000,4852971.0000,4339483.0000,4277422.0000,4989856.0000,5106606.0000,5238810.0000,
126,Shelton                  ,D,Healthy Foods Initiative,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40499.0000,
126,Shelton                  ,D,High Qulty Schls & Cmn Core Implem,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256897.0000,
126,Shelton                  ,D,Interdistrict Cooperative,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80000.0000,80000.0000,89869.0000,88426.0000,72853.0000,72853.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Magnet School,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12000.0000,12000.0000,7800.0000,27980.0000,20985.0000,41600.0000,33800.0000,24700.0000,8353.0000,14480.0000,
126,Shelton                  ,D,Nonpublic Health Services,State,10027.0000,8917.0000,10951.0000,10701.0000,11389.0000,13506.0000,13256.0000,10825.0000,14011.0000,13920.0000,16225.0000,17468.0000,18189.0000,17976.0000,29155.0000,30152.0000,41847.0000,30172.0000,28884.0000,30274.0000,26871.0000,32616.0000,32497.0000,35309.0000,36022.0000,
126,Shelton                  ,D,Preschool Quality Initiative,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23500.0000,26500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Primary Mental Health,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20000.0000,20000.0000,16200.0000,16090.0000,16376.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Professional Development,State,7364.0000,7717.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Quality Enhancement,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3971.0000,4487.0000,4331.0000,
126,Shelton                  ,D,School Building Projects,State,458533.0000,443427.0000,388403.0000,547757.0000,644775.0000,1121438.0000,395693.0000,248858.0000,735312.0000,546470.0000,2449352.0000,8568815.0000,1842213.0000,378319.0000,363575.0000,755897.0000,1871662.0000,1970314.0000,1761589.0000,1710124.0000,7564041.0000,902373.0000,0.0000,1127584.0000,0.0000,
126,Shelton                  ,D,School Readiness -Severe Need,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42125.0000,107000.0000,0.0000,0.0000,107000.0000,107000.0000,107000.0000,107000.0000,107000.0000,107000.0000,107000.0000,
126,Shelton                  ,D,School To Career Opportunities,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Sp. Ed. - Excess Cost,State,0.0000,0.0000,0.0000,87542.0000,109636.0000,136586.0000,147663.0000,57195.0000,64218.0000,118940.0000,130799.0000,99750.0000,98694.0000,60135.0000,147664.0000,308041.0000,905789.0000,1110602.0000,1340712.0000,1194419.0000,639534.0000,521664.0000,708865.0000,857505.0000,479286.0000,
126,Shelton                  ,D,Sp. Ed. - Regular,State,1235266.0000,1327466.0000,1619466.0000,1223933.0000,1164946.0000,1463180.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Sp. Ed. - State Agency Placements,State,30072.0000,35653.0000,12513.0000,21869.0000,38820.0000,0.0000,9426.0000,19631.0000,36193.0000,91161.0000,104080.0000,180383.0000,64463.0000,111257.0000,136540.0000,82123.0000,211966.0000,211619.0000,199072.0000,65895.0000,135459.0000,146574.0000,127053.0000,133772.0000,173629.0000,
126,Shelton                  ,D,Sp.Ed Excs Cost Student Supplmnt,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77572.0000,77572.0000,77572.0000,77572.0000,0.0000,
126,Shelton                  ,D,State Funds For Tech Infrastructure,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,169910.0000,9983.0000,10000.0000,14967.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,State School Breakfast,State,0.0000,0.0000,0.0000,0.0000,1171.0000,0.0000,0.0000,0.0000,4346.0000,4879.0000,4101.0000,4221.0000,4203.0000,4800.0000,3713.0000,4082.0000,4033.0000,3566.0000,3909.0000,3653.0000,3360.0000,0.0000,13803.0000,16817.0000,19578.0000,
126,Shelton                  ,D,Student Achievement,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10745.0000,20460.0000,2837.0000,31458.0000,14950.0000,27144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Teacher Standards Implementation,State,780.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Transportation - Public,State,326498.0000,382295.0000,407005.0000,309618.0000,238529.0000,272632.0000,224068.0000,189397.0000,234865.0000,215585.0000,242542.0000,239291.0000,255529.0000,223561.0000,184724.0000,180660.0000,272495.0000,199408.0000,182962.0000,216991.0000,116799.0000,160466.0000,126612.0000,123416.0000,126761.0000,
126,Shelton                  ,D,Transportation-Nonpublic,State,51079.0000,56871.0000,49513.0000,37612.0000,24495.0000,20251.0000,16712.0000,23546.0000,29866.0000,31503.0000,30875.0000,35360.0000,37331.0000,37822.0000,22263.0000,19030.0000,35633.0000,20586.0000,22129.0000,25861.0000,26117.0000,32775.0000,14415.0000,11540.0000,11905.0000,
126,Shelton                  ,D,Voc Agriculture - Tuition,State,20727.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
126,Shelton                  ,D,Youth Service Bureau,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21552.0000,21326.0000,21172.0000,21257.0000,22486.0000,22870.0000,22711.0000,21875.0000,21896.0000,22483.0000,22577.0000,22656.0000,30204.0000,30204.0000,30214.0000,30219.0000,30219.0000,30046.0000,30270.0000,
127,Sherman                  ,C,ARRA Ed Technology (Title IID) ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,ARRA IDEA Part B,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14336.0000,68085.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,ARRA Stabilization-Ed Grants,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22469.0000,34857.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,ARRA Stabilization-Gov Serv,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12388.0000,0.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,ARRA-IDEA Part B Sec 619 Pre Schl ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3263.0000,0.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,Education Jobs Fund,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12213.0000,2284.0000,0.0000,0.0000,
127,Sherman                  ,C,Federal Child Nutrition Programs,Federal,1352.0000,1844.0000,1998.0000,2180.0000,1864.0000,1935.0000,1492.0000,279.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,IDEA Part B,Federal,8064.0000,9065.0000,12200.0000,12090.0000,10080.0000,11655.0000,12324.0000,9455.0000,13600.0000,20404.0000,24961.0000,29471.0000,38950.0000,15750.0000,64059.0000,94543.0000,69959.0000,44078.0000,91800.0000,66476.0000,76621.0000,73968.0000,67160.0000,69296.0000,62844.0000,
127,Sherman                  ,C,Preschool Grants Program,Federal,2280.0000,3210.0000,3225.0000,3150.0000,1730.0000,2180.0000,2100.0000,3018.0000,1485.0000,1577.0000,1669.0000,1644.0000,1803.0000,1801.0000,1816.0000,1816.0000,1806.0000,1806.0000,1807.0000,1742.0000,1742.0000,1740.0000,1720.0000,1712.0000,1574.0000,
127,Sherman                  ,C,Title I Improving Basic Programs,Federal,19370.0000,21334.0000,24382.0000,27725.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4530.0000,8346.0000,12751.0000,13295.0000,14500.0000,7330.0000,18415.0000,20196.0000,12976.0000,24813.0000,12622.0000,33310.0000,25089.0000,37547.0000,43230.0000,
127,Sherman                  ,C,Title II - Eisenhower Prof. Dev.,Federal,0.0000,410.0000,0.0000,758.0000,831.0000,429.0000,511.0000,585.0000,736.0000,896.0000,929.0000,1021.0000,1477.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,Title II Part D Technology,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,748.0000,383.0000,269.0000,115.0000,115.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,Title II-Part A Teachers,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2484.0000,14215.0000,2648.0000,12023.0000,10930.0000,6462.0000,8171.0000,11891.0000,9756.0000,7319.0000,7701.0000,6943.0000,
127,Sherman                  ,C,Title IV Part A Safe & Drug Free,Federal,816.0000,1495.0000,1783.0000,1831.0000,1923.0000,1028.0000,1165.0000,1222.0000,1639.0000,1853.0000,1000.0000,2189.0000,1632.0000,0.0000,1300.0000,1277.0000,1271.0000,0.0000,2238.0000,996.0000,848.0000,850.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,Title V-Innovative Educ Strategies,Federal,533.0000,543.0000,603.0000,672.0000,666.0000,513.0000,573.0000,504.0000,690.0000,832.0000,900.0000,869.0000,1034.0000,0.0000,2323.0000,996.0000,634.0000,314.0000,308.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,Title VI-Class Size Reduction Pgm,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3415.0000,3614.0000,4574.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,Adult Education,State,111.0000,111.0000,119.0000,65.0000,37.0000,38.0000,33.0000,53.0000,102.0000,139.0000,104.0000,130.0000,155.0000,136.0000,212.0000,254.0000,264.0000,251.0000,298.0000,282.0000,296.0000,295.0000,305.0000,314.0000,264.0000,
127,Sherman                  ,C,E.E.R.A - Public,State,988.0000,833.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,ECS/Alliance Dist Grants,State,152471.0000,152471.0000,69852.0000,6416.0000,6207.0000,6207.0000,16488.0000,14836.0000,13503.0000,14321.0000,12985.0000,13128.0000,59241.0000,119464.0000,134793.0000,162129.0000,164880.0000,167105.0000,242157.0000,243160.0000,184512.0000,195675.0000,248283.0000,247483.0000,246314.0000,
127,Sherman                  ,C,Hold Harmless,State,27524.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,Professional Development,State,1000.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
127,Sherman                  ,C,School Building Projects,State,0.0000,36232.0000,123728.0000,119414.0000,178978.0000,90983.0000,88284.0000,85800.0000,90424.0000,56469.0000,54701.0000,1185484.0000,997013.0000,69973.0000,296845.0000,45493.0000,43602.0000,0.0000,35351.2400,34750.6100,34192.8800,33613.7100,74978.0000,3946.0000,0.0000,
